  58	1.26496323300806e-10	8.48385128561256e-10	1.64872443796242e-10	1.09980832745088e-08
  59	6.67295955534853e-09	1.54715268765665e-10	7.62636819711902e-09	1.44014460949225e-08
  60	1.73930355326407e-08	2.31564399100450e-10	1.67162760818793e-08	5.00310197872630e-09
  61	4.65798041910675e-09	3.03728616923658e-10	5.83254860722933e-09	1.38366923197267e-08
  62	2.28152472671560e-09	2.85933015696963e-09	2.52688912635294e-09	4.41418438326392e-08
  63	2.83045363117266e-08	1.78907762225171e-09	2.86302571005593e-08	5.59539782185156e-09
  64	2.76396777829078e-08	1.02794410727853e-08	2.75607901497814e-08	3.07593949027312e-08
  65	1.20680120775720e-08	2.04558462275852e-09	1.19754882781419e-08	2.17277502961747e-08
  66	2.66510024482005e-08	6.87605803594729e-09	2.61849967928610e-08	9.71843964499323e-09
  67	4.80962838973185e-08	1.53988131742870e-08	4.43977944089910e-08	8.06956077932269e-08
  68	9.89097712765210e-09	1.63845106827460e-08	6.98552727028320e-09	1.39364182379840e-07
  69	2.60115470736072e-08	6.47367706183723e-09	2.32755276220552e-08	2.04362777048446e-08
  70	3.33329279905170e-08	1.05883799037718e-08	2.92655504158011e-08	8.57503053172699e-08
  71	4.19935989158852e-08	1.39459992160821e-08	3.06093042115910e-08	7.32167681007898e-08
  72	1.87494484874577e-07	7.50430529045889e-08	1.31529571163273e-07	1.95225511525907e-07
  73	8.06532441982782e-08	3.11801013666125e-08	6.35676526166949e-08	1.11602645448564e-07
  74	1.00316465607717e-07	7.27742010587041e-08	5.83984957566235e-08	1.43849298751811e-07
  75	2.02604677123378e-07	6.54163342004043e-08	1.44321049977364e-07	1.30595496075093e-07
  76	7.28698497494288e-09	2.54834670838827e-07	3.35386971615827e-09	1.06788788778142e-06
  77	1.18459897353602e-06	5.33548610887958e-07	6.78693629903184e-07	1.17117872111898e-06
  78	1.56961768126130e-06	1.06908128447118e-06	9.55312264135630e-07	1.02239943425648e-06
  79	4.05041249787275e-06	2.17081293337623e-06	2.11178221357020e-06	3.77312278142389e-06
  80	4.26663426258607e-06	2.00343875030217e-06	1.88617529316516e-06	2.28994885282167e-06
  81	3.13820510790320e-08	2.17717732964639e-07	6.30291467611380e-09	3.75522563860333e-07
  82	5.68931344276165e-07	2.79392414204797e-07	2.25050008069722e-07	3.32291904746626e-07
  83	1.85878664227703e-06	6.30351527643971e-07	7.01846952435726e-07	8.57959029819405e-07
  84	1.50235779910962e-07	8.30240330281642e-07	6.28298796103743e-08	9.70140263663900e-07
  85	9.04170497427753e-07	1.64686049207930e-07	3.10649319572327e-07	3.99454886022106e-07
  86	1.14975353790610e-06	2.02807468201406e-07	4.50534225592932e-07	3.25568909732718e-07
  87	8.30386188954441e-07	3.51716098665745e-07	3.52379327328721e-07	3.28544865893195e-07
  88	1.22768234948133e-07	2.53597524275409e-07	2.27976621286960e-08	1.58894838436635e-07
  89	3.13211258303160e-07	1.85996739734545e-07	1.31458886074012e-07	1.25804839534056e-07
  90	4.75564348779012e-07	3.60550523013352e-07	2.37590803472617e-07	1.80297055581715e-07
  91	5.35985812130195e-08	5.08958738790011e-08	2.59054288365503e-08	4.02892594144576e-08
  92	1.00788172289061e-08	9.79282234330299e-09	5.28698132367742e-09	6.55876106356218e-09
  93	1.99691021892440e-08	1.78781537255756e-08	1.13173001308096e-08	7.81884616426725e-09
  94	2.38160650368552e-08	2.13923797555132e-08	1.28653510470156e-08	6.80708748778029e-09
  95	2.85554908578894e-08	2.45803408599249e-08	1.41238887262857e-08	1.76598484420385e-08
  96	9.00621971920524e-10	3.49850650047423e-08	3.60291598621304e-10	2.28900831332494e-08
  97	4.96207611366381e-08	5.90627217461689e-08	2.28331413839282e-08	4.45195478343606e-08
  98	3.79962551019440e-08	2.58822656461234e-08	1.69328852071531e-08	2.47095208770228e-08
  99	5.65062962868302e-09	7.22897275646987e-09	3.44168625851299e-09	1.17432267666043e-08
 100	7.21242942216295e-09	7.52494939530790e-09	3.78121545704946e-09	1.22156845286079e-09
 101	3.63150731091198e-08	3.04674099247779e-08	1.53644365456729e-08	6.25070039558479e-09
 102	2.28273523829479e-09	2.55840401948357e-08	5.48333843192166e-10	6.06382665556261e-10
 103	1.54857683757354e-08	5.67657238378006e-09	5.05283047475349e-09	7.98602211131502e-09
 104	9.78529240606023e-08	1.51512838406427e-08	2.04729618924236e-08	2.30793935352381e-08
 105	2.76966395389491e-08	6.16815317256610e-09	7.72017182903655e-09	2.95159502529385e-09
 106	3.21349766015325e-07	1.78069391195838e-08	6.79824679324622e-08	8.32970278931410e-08
 107	2.03698019940975e-07	2.06709866940720e-08	5.07662283469377e-08	1.69660504952786e-08
 108	2.84884019811947e-08	3.62780078602424e-08	5.27292351878012e-09	3.35999098273128e-08
 109	2.83762719929518e-07	1.88984859334650e-08	5.95383467812233e-08	1.29356340888742e-07
 110	1.38969557401380e-06	1.14131625307819e-07	3.01921731191464e-07	6.76756157969968e-07
 111	4.56938182545196e-07	7.61422932043262e-08	1.43881495111281e-07	4.60071037542679e-08
 112	3.53240162848932e-06	5.73971858161028e-07	1.05639730807339e-06	7.35034714512642e-07
 113	1.55185718849358e-06	2.06248517394135e-07	3.78806370759024e-07	3.39495039976707e-07
 114	3.84540899010856e-07	6.64892566837460e-08	1.00589287113361e-07	8.80861825744815e-08
 115	4.13463574468718e-07	6.29710621818395e-08	1.00012081428993e-07	2.08285292615304e-07
 116	6.97658789427290e-07	1.34483236366818e-07	1.91124989370115e-07	2.59292474465454e-07
 117	2.71191857654161e-07	4.64750798952973e-08	7.67671219329674e-08	2.16611691310578e-07
 118	5.74016235581812e-07	1.59401292354800e-07	1.49909106664642e-07	3.96922859198033e-07
 119	4.93221798412151e-07	1.08771240985533e-07	1.65753957946281e-07	1.17479681683835e-07
 120	1.18454937236892e-06	2.54074438776241e-07	3.76039021057436e-07	4.34135311008363e-07
 121	9.51975712386599e-07	2.00429342821116e-07	2.68674780628398e-07	3.76937934266532e-07
 122	1.25505522255768e-06	3.07874435292875e-07	3.90853647790920e-07	3.46648842903612e-07
 123	7.93886409749681e-07	2.02112057062675e-07	2.47703230669451e-07	3.28735239542941e-07
 124	9.12993398071426e-07	2.16774187218432e-07	2.79284992317863e-07	5.32406096276317e-07
 125	1.79202942250163e-06	7.93045265778654e-07	5.99222867970280e-07	7.28089409343154e-07
 126	2.05096251263761e-06	1.03936225772284e-06	8.44906798431485e-07	1.27741475760082e-06
 127	4.88479219275005e-06	7.56640755898873e-06	6.00449109113506e-06	4.18595255365269e-06
 128	1.40501396555770e-04	2.63365042688565e-04	1.86752325754044e-04	1.71830265053494e-04
 129	2.57680934519486e-04	2.67827976519704e-04	2.78035986169998e-04	1.88467222768236e-04
 130	3.88168949511281e-04	1.08796471442007e-03	4.87288368814605e-04	1.64621837418946e-04
 131	1.53903305946985e-04	1.02774995034842e-04	2.01124367756530e-04	9.50951009644984e-05
 132	6.20308013616665e-04	6.43136360437901e-04	9.26495837585981e-04	4.21027377058564e-04
 133	1.55502072173401e-04	2.37835584043117e-04	2.23046173064288e-04	1.32212902555088e-04
 134	3.73114359475514e-05	4.07175042909182e-05	5.78356655517995e-05	3.13593777878085e-05
 135	4.87800056823761e-06	1.86314922613104e-05	9.61616891100084e-06	4.32389454674087e-06
 136	7.59886547550795e-05	1.54688826840671e-05	1.25920191565476e-04	5.46394704041275e-05
 137	4.80018464618071e-05	1.84761165795018e-05	8.52806120712897e-05	3.24503147851736e-05
 138	1.38258406641652e-05	3.15336418610823e-05	1.92211316342047e-05	1.48349362998841e-05
 139	2.50616416228852e-06	3.29604178601125e-06	2.45135017302881e-06	4.84719460134868e-06
 140	1.73522348679393e-05	3.28049573004192e-06	2.67042145564093e-05	1.60843740859754e-05
 141	2.87537909387543e-06	1.16826202197071e-06	5.01046926765627e-06	1.42713343532998e-06
 142	7.19570483110461e-07	4.56068560024790e-07	1.09119185743164e-06	6.71697000160945e-07
 143	3.46481364316541e-07	2.05514837960914e-07	3.85597960223210e-07	4.18269475139043e-07
 144	6.26569258723054e-08	6.32035320740111e-07	4.21532284570815e-08	1.06647338216336e-07
 145	3.00082965857762e-07	1.09165413282086e-07	2.08782126828402e-07	3.99313631116969e-07
 146	1.43150464778441e-06	3.13583578006426e-07	1.16698039619792e-06	7.73640675054106e-07
 147	1.67741687802650e-07	5.80651275776981e-08	1.30607864658194e-07	3.18786046294205e-07
 148	2.19307490418035e-06	7.80123443202909e-07	1.46314588330372e-06	1.54222627158421e-06
 149	5.15554994108424e-07	2.21760758894797e-07	4.67746888909959e-07	1.78287623893751e-07
 150	7.85155868128094e-07	2.73258142083561e-07	5.67097287790513e-07	1.40274313124298e-06
 151	1.65932406358669e-06	3.51751766799298e-07	1.16452929191712e-06	5.28223718241495e-07
 152	1.69927986791023e-06	6.77592018825384e-07	1.31826798709776e-06	6.90616427943193e-07
 153	1.92212659016537e-06	8.12598021143992e-07	1.17408667596595e-06	2.35951796000438e-06
 154	5.13515074204462e-06	1.77594386855871e-06	3.01558126795271e-06	2.78738066306087e-06
 155	4.91564068173700e-07	1.77162751540965e-07	3.67079328677873e-07	8.62314680689981e-07
 156	1.28424977655242e-06	3.80645927238712e-07	8.26889432905460e-07	1.32141099922274e-06
 157	1.34036297002995e-06	6.65073919887768e-07	6.94193793067787e-07	3.02583553525489e-07
 158	2.30592769538146e-06	7.40449824123603e-07	1.10705017212877e-06	3.21799057468688e-06
 159	4.80502418402840e-06	1.08615502934688e-06	2.79777141523758e-06	7.31869345235508e-06
 160	2.56932431328703e-05	5.54477379321820e-06	1.50448276088812e-05	7.85819624092415e-06
 161	4.74417993831883e-06	9.74567071169360e-07	2.89065862141963e-06	7.84352116228902e-07
 162	8.31777111809921e-06	2.33766771263624e-06	4.95897498235559e-06	1.51899805042752e-05
 163	1.73396692550244e-05	5.05306948356291e-06	1.16256245338790e-05	1.87859345708607e-05
 164	6.01457043334716e-05	1.46779016145970e-05	4.50894011490112e-05	2.17525096707930e-05
 165	2.13273117684797e-05	3.45944574931895e-06	1.63096182382305e-05	5.28231561021587e-06
 166	1.61797347486296e-05	8.31943429290390e-06	1.37044451546860e-05	2.32274625638009e-05
 167	2.41029249622713e-05	1.33393287033139e-05	2.39220915278503e-05	1.79133119559361e-05
 168	2.32407476252605e-05	1.40185426305252e-05	2.23653240999598e-05	2.22495713910447e-05
 169	2.37495011556100e-05	2.29175703764631e-05	2.00235370483604e-05	6.87449037761383e-05
 170	5.99606872898544e-05	4.80610172303873e-05	6.00423702169846e-05	6.41351960406727e-05
 171	7.25636675905624e-06	5.01589389242172e-06	7.07312606515150e-06	5.08067417880911e-06
 172	9.62506963378259e-06	1.14226458821063e-05	9.23454746924199e-06	1.61225859043138e-05
 173	1.80624999541229e-05	1.94369110277017e-05	1.91597922032001e-05	1.27758988518301e-05
 174	1.44734779394645e-05	1.31423829614375e-05	1.33116030693989e-05	1.06538173632560e-05
 175	1.43675299773790e-05	1.44855907319460e-05	1.42265348920135e-05	1.83722647835801e-05
 176	8.83712611293524e-06	1.36537839855110e-05	9.53146234297530e-06	9.67920549996790e-06
 177	5.83501445955712e-06	6.90800596282234e-06	6.84389359384617e-06	1.67297363706225e-05
 178	2.73186294754285e-05	3.80358576661576e-05	2.68992988040185e-05	3.22939243356421e-05
 179	7.15345020875631e-06	1.53427971978549e-05	5.01225744268346e-06	6.31961027022980e-06
 180	7.28605198456544e-06	7.29570607370250e-06	6.39691448979643e-06	4.13919465384357e-05
 181	1.17208461231682e-05	6.71721899836565e-06	1.42768548498761e-05	4.05493595820663e-05
 182	1.49506014682117e-05	8.56605732731872e-06	1.62889070780284e-05	4.47402763130355e-05
 183	1.22166765979989e-06	1.83857155417220e-06	1.36360556511805e-06	5.17549758222518e-06
 184	3.00081537209722e-06	8.16585279846792e-06	2.76392583904621e-06	8.73399179054712e-06
 185	7.99077929913424e-07	2.03833663057063e-06	4.24555232169289e-07	7.35470785743603e-06
 186	4.82981842046399e-07	1.63923091929237e-06	9.90914028456081e-07	2.96279849798306e-06
 187	5.14656460709069e-07	1.74757485081285e-06	1.33446705142836e-06	2.52808093377275e-06
 188	4.46537148791762e-07	1.32802875341762e-06	7.79018231489561e-07	2.25824801803530e-06
 189	3.65579492812183e-07	1.34020632290425e-06	4.87723852273739e-07	1.01306848567971e-06
 190	5.23837290078150e-07	2.20383463070314e-06	4.58234095803241e-07	4.60937373435303e-06
 191	1.18935994370122e-06	1.99838231849095e-06	8.46338871641985e-07	4.64025936594503e-06
 192	1.39398094594530e-06	2.23614268030339e-06	9.40741185324180e-07	1.77945879568687e-05
 193	1.75812961849835e-06	1.69767486195440e-06	1.76041713939578e-06	8.00845557769540e-06
 194	3.28329472139828e-05	2.09307253368401e-05	2.15531673586519e-05	1.06708317393686e-04
 195	6.41527162738636e-05	3.83158947746301e-05	4.69162532917347e-05	2.42026749109899e-04
 196	5.35581995587266e-04	4.99390118066256e-04	5.48004550381681e-04	6.80359393736478e-04
 197	2.08286694568578e-04	2.29125631525060e-04	2.44178525326646e-04	2.55877926316353e-04
 198	3.13743517973060e-04	4.56204693662985e-04	4.46988539166416e-04	2.42991948391913e-04
 199	3.27181403352488e-05	4.83661989704847e-05	4.47781463731856e-05	3.36453218944862e-05
 200	4.82956809490237e-06	1.20201743252366e-05	6.40717535777818e-06	8.99594612799483e-06
 201	6.69039075749009e-07	1.08792918145132e-06	1.12065292476413e-06	4.07984257482699e-06
 202	2.19646287938316e-05	2.18103755468731e-05	2.56810209944155e-05	2.52468167924806e-05
 203	1.03596733063893e-05	8.15122740670475e-06	9.10639503349646e-06	1.34115379535751e-05
 204	3.35692007271209e-06	2.13984937606715e-06	2.98159480141903e-06	3.16685127884651e-06
 205	8.07317644694731e-07	9.39411047031551e-07	8.41446339756797e-07	1.03107221432894e-06
 206	6.91042647533163e-06	7.64187470625829e-06	8.30075057455332e-06	5.13953811605098e-06
 207	5.67115876436376e-06	5.58011336250814e-06	5.33690686463362e-06	1.07667000976559e-05
 208	6.00461004685752e-06	5.18493502438618e-06	5.30734794964535e-06	9.56126665383886e-06
 209	1.60094112216808e-06	1.40331449347686e-06	1.03556115430938e-06	4.37583072937239e-06
 210	2.75234022810477e-06	2.47617332711730e-06	2.00924889351996e-06	6.75821814698611e-06
 211	1.86227452550172e-06	1.51123539960749e-06	1.15870203338309e-06	4.92143314513235e-06
 212	3.08256136822614e-06	2.69358029825810e-06	2.43879743344036e-06	4.93873162272624e-06
 213	1.32586384320797e-06	1.11675588571742e-06	1.12082770129838e-06	2.86954148402505e-06
 214	3.02860779546451e-06	2.95456993874896e-06	2.61085265808512e-06	5.47905348610142e-06
 215	1.46940412415476e-06	1.59872109541189e-06	1.96603408577653e-06	5.81048839211284e-06
 216	4.86445833678139e-06	4.23854204600801e-06	4.39128936201512e-06	1.06221681906506e-05
 217	3.01808398167217e-06	4.21939814757341e-06	4.42894528597578e-06	1.16244174122574e-05
 218	4.09882474663052e-06	3.78741664533522e-06	3.50316959652903e-06	9.11126949594141e-06
 219	6.67724986963401e-06	6.79978452084577e-06	6.24336374570855e-06	1.56114557970883e-05
 220	1.62764164870121e-06	1.44655693076878e-06	2.78813086476560e-06	4.81716394149890e-06
 221	5.48950351074111e-06	3.31007352668519e-06	2.11053707241715e-06	4.50682766942460e-06
 222	8.14232572552210e-06	6.76329928775196e-06	7.58821376338680e-06	1.34663636932975e-05
 223	1.12370406680530e-06	1.83285381233998e-06	1.66163778771618e-06	4.01771744381501e-06
 224	1.79370126374790e-05	1.62649705138862e-05	1.00351637026599e-05	2.77091867123369e-05
 225	4.62093912589160e-06	1.79400238132099e-05	5.65073939477399e-06	3.39196106845409e-05
 226	8.41225964736292e-06	9.36307707926236e-06	5.44212416485383e-06	1.05178591714009e-05
 227	2.16768310640478e-05	2.64011877784231e-05	1.65502418866147e-05	3.23965916533393e-05
 228	7.63950654880562e-06	1.71209760614443e-05	1.04426846174705e-05	1.84022941755399e-05
 229	2.01874188724384e-05	4.54206700524494e-06	9.18643282217061e-06	5.30004565899230e-06
 230	5.34687688380759e-05	3.63460462287563e-05	3.57712160037191e-05	5.60834580776724e-05
 231	9.80087707049722e-06	4.09988687921770e-05	1.11242670295581e-05	3.36810794318274e-05
 232	2.58186025641828e-05	1.45700392306224e-05	1.06849621986371e-05	1.64283008429594e-05
 233	8.69802438530211e-05	3.43648099205211e-05	4.29563793068599e-05	6.34814637116949e-05
 234	5.35760002963053e-05	5.87837635384755e-05	3.99463143101188e-05	4.75876623624022e-05
 235	1.01710705354011e-05	1.03862551401018e-05	5.30651582962764e-06	3.67856345546057e-06
 236	6.16505672947282e-05	2.09903877153448e-05	2.35510830969501e-05	3.80507843355712e-05
 237	7.89059278611234e-05	5.11113410158698e-05	4.20014519076062e-05	6.41037537236945e-05
 238	4.39163355566513e-05	3.81770315176180e-05	2.56281829730451e-05	3.43349518714351e-05
 239	1.04032977548606e-05	2.99249120060195e-05	7.71927000866792e-06	2.68418295614858e-05
 240	1.10881130444078e-05	1.31593501308939e-05	9.39030457499451e-06	1.47538749990074e-05
 241	9.09485429272144e-06	1.41553994645949e-05	9.84732143872380e-06	2.59056206933698e-05
 242	6.11326413069309e-06	7.74290174172475e-06	5.55825146346930e-06	1.13987165217548e-05
 243	1.43144123805250e-05	2.84968167457697e-06	1.14411174348119e-05	1.35330846485655e-05
 244	6.62180533072971e-06	9.21655694307110e-06	6.72094020065399e-06	1.08606032537857e-05
 245	7.04005983179189e-06	8.87261327004440e-07	3.00184058656575e-06	1.61878075174753e-06
 246	7.98306727696821e-06	1.17510874850581e-05	9.17187447366605e-06	9.01789140143053e-06
 247	5.87227844700897e-06	4.60679368198488e-06	1.21447332324801e-06	4.06106904233174e-06
 248	2.26764683159597e-05	2.12856252225751e-05	1.99388274758715e-05	2.61140363689811e-05
 249	6.18076376897477e-06	4.00278933247999e-05	1.32376096808058e-05	5.86151660612785e-05
 250	2.50875684114965e-05	2.47896455967557e-05	2.48762808069188e-05	2.70414536781466e-05
 251	6.68989011667260e-05	3.35506731219812e-05	4.82758378521018e-05	3.90471912613749e-05
 252	7.70968050717666e-05	1.01484219934384e-04	7.98533331052010e-05	8.16432668100754e-05
 253	4.31039513030141e-05	1.23805201550209e-04	6.65402081735183e-05	1.00830531176052e-04
 254	1.94484251540128e-05	3.02237419849646e-05	2.44859844343163e-05	2.03594035173227e-05
 255	3.31128479263628e-05	1.77837121536381e-05	3.32601715077953e-05	1.77477255061608e-05
 256	2.35666429800838e-05	2.83899923341670e-05	2.92658043460884e-05	2.19598917912797e-05
 257	5.48973831438159e-06	2.64082483990519e-06	4.17642411640164e-06	5.56951536987176e-06
 258	2.14078512216216e-05	1.07912641888051e-05	1.56794975400054e-05	2.12770519457453e-05
 259	5.88315975705384e-06	3.50765163669049e-06	4.52224002274988e-06	6.99020232479032e-06
 260	3.13744762069571e-05	1.93611936331750e-05	2.56591521736271e-05	3.07853246869624e-05
 261	1.91711986096320e-05	6.03262335520214e-06	9.84399202832507e-06	1.72201672285952e-05
 262	9.02797038641207e-05	4.30049471423257e-05	5.78855409576455e-05	8.17856265901729e-05
 263	1.00127363594944e-04	3.62665275388063e-05	5.62001785487754e-05	6.34266460044768e-05
 264	2.61739879722982e-04	1.70074341256813e-04	1.87337124660385e-04	2.00414414560196e-04
 265	1.62460635805974e-04	1.97677759748940e-05	8.47494083253644e-05	6.04284914421785e-05
 266	3.01713648873806e-08	7.09920600343237e-10	1.85477400700328e-08	5.59577922243820e-09
 267	5.58564284206133e-10	3.75079164622182e-11	2.38268323416365e-09	8.14836240163358e-11
 268	1.92316463167463e-07	1.04215562301186e-08	1.18390340331832e-07	1.51189568559864e-08
 269	9.85336802478140e-10	4.49547810536162e-11	8.21814172094810e-10	2.49051237774993e-12
 270	2.08573022843035e-05	8.29852559300048e-07	1.17332552494028e-05	1.15303997761918e-07
 271	3.00969121893885e-08	2.72285680093887e-10	8.26345877617063e-09	2.21257166208146e-12
 272	4.89005198128078e-09	1.38405354861074e-11	5.85057023839683e-09	7.94155864837186e-13
 273	3.70022103211001e-10	1.04168950238712e-13	1.54517870256712e-10	9.72563006606859e-17
 274	2.71390021242180e-13	1.43382664579392e-17	3.05062343008591e-13	8.99811089721015e-21
 275	5.23348789838180e-15	5.53229575434575e-20	3.93375197488517e-15	8.43997068570840e-24
 276	3.42020404221299e-16	1.72380162092533e-21	8.69232015073120e-16	6.56383719550739e-28
 277	1.74311866330159e-20	4.26888536674360e-26	1.01916809085037e-19	1.61459925515064e-31
 278	1.87712930568779e-20	2.45521396539725e-26	7.35203076915381e-20	3.14729748043850e-34
 279	7.29395822707843e-25	6.09817134567056e-32	2.96329596644249e-24	5.32190300733253e-41
 280	7.24875833480271e-28	5.77173350629627e-34	1.85416370901612e-26	7.79300165883410e-44
 281	8.76738485702061e-31	7.07927262734401e-39	4.75752727243455e-26	2.67212522118035e-45
 282	3.65844682138671e-34	3.80012701953594e-45	1.10140055697167e-35	1.06057691983892e-31
 283	4.00655964235279e-28	3.54460667147375e-49	3.20132358138151e-39	3.28096550680994e-60
 284	6.61974701195882e-37	7.37656191554381e-54	6.97621731358685e-43	8.78381675173657e-40
 285	1.41447492234215e-43	3.70126474129891e-44	5.36409270339641e-44	1.56242492507580e-37
 286	6.16718000563590e-48	2.20938226681364e-52	8.28208439600019e-47	2.54982061170010e-42
 287	4.92989582513293e-49	3.73713954583452e-58	2.58317266607309e-48	2.97771952158646e-46
 288	6.96720042069668e-60	6.49845781197696e-66	3.08315913632644e-59	2.25616882169483e-51
 289	7.50500337978599e-62	8.16188888916872e-65	1.55393596777295e-61	1.15707600771292e-55
 290	1.52235741795323e-58	4.01795328236409e-55	3.90689274564087e-64	1.60207701255480e-61
 291	1.00880075966337e-53	2.15320401775570e-52	8.55806503240655e-70	6.39595087314218e-61
 292	1.61714568474151e-46	1.34181962479656e-43	7.02247576913043e-65	3.19390619642110e-49
 293	5.39638961275184e-41	3.46610926169191e-41	1.26375192631470e-69	4.18118056326065e-45
 294	6.59721038658450e-33	2.00624748854584e-35	2.27576179932486e-65	1.69593604323924e-82
 295	3.82944764884751e-33	6.56684211819667e-28	1.73323411350047e-74	5.75789613727241e-92
 296	1.21789234078683e-41	1.73831220707130e-37	6.05985364581198e-81	7.06308700693119e-96
